Brand_ID,Menu_ID,Menu_Category,Item_Name,Description,Price,Availability
17,28,晚間套餐,極上和牛套餐-成人,極上和牛雪花（澳洲）、極上和牛胸腹肉（美國/澳洲）、安格斯牛雪花（美國/澳洲）、安格斯霜降牛（美國/澳洲）、國產脆皮豬五花、梅花豬肉、國產滑嫩雞腿肉,768,供應中
17,29,晚間套餐,極上和牛套餐-孩童/銀髮,極上和牛雪花（澳洲）、極上和牛胸腹肉（美國/澳洲）、安格斯牛雪花（美國/澳洲）、安格斯霜降牛（美國/澳洲）、國產脆皮豬五花、梅花豬肉、國產滑嫩雞腿肉,718,供應中
17,30,晚間套餐,極上和牛套餐-幼兒,極上和牛雪花（澳洲）、極上和牛胸腹肉（美國/澳洲）、安格斯牛雪花（美國/澳洲）、安格斯霜降牛（美國/澳洲）、國產脆皮豬五花、梅花豬肉、國產滑嫩雞腿肉,239,供應中
17,31,晚間套餐,只要安格斯套餐-成人,安格斯牛雪花（美國/澳洲）、安格斯霜降牛（美國/澳洲）、國產脆皮豬五花、梅花豬肉、國產滑嫩雞腿肉,598,供應中
17,32,晚間套餐,只要安格斯套餐-孩童/銀髮,安格斯牛雪花（美國/澳洲）、安格斯霜降牛（美國/澳洲）、國產脆皮豬五花、梅花豬肉、國產滑嫩雞腿肉,518,供應中
17,33,晚間套餐,只要安格斯套餐-幼兒,安格斯牛雪花（美國/澳洲）、安格斯霜降牛（美國/澳洲）、國產脆皮豬五花、梅花豬肉、國產滑嫩雞腿肉,229,供應中
17,34,晚間套餐,特賞豚雞套餐-成人,國產脆皮豬五花、梅花豬肉、國產滑嫩雞腿肉,498,供應中
17,35,晚間套餐,特賞豚雞套餐-孩童/銀髮,國產脆皮豬五花、梅花豬肉、國產滑嫩雞腿肉,448,供應中
17,36,晚間套餐,特賞豚雞套餐-幼兒,國產脆皮豬五花、梅花豬肉、國產滑嫩雞腿肉,229,供應中
17,37,單點,日本頂級A5黑毛和牛,限點一盤,459,供應中
17,38,單點,日本ORION生啤酒,,130,供應中
17,39,單點,Red Bull,,59,供應中
17,40,單點,鯛魚燒冰淇淋,,89,供應中
18,1,套餐,強擊の肉,,998,供應中
18,2,套餐,進擊の肉,,798,供應中
18,3,套餐,雷擊の肉,,698,供應中
18,4,套餐,真實の肉,,598,供應中
18,5,大口喝酒,日本ASAHI生啤酒,,129,供應中
18,6,在家追肉,爆量特務牛三拼餐盒,,298,供應中
18,7,在家追肉,飽腹昇龍三拼餐盒,,268,供應中
18,8,在家追肉,肉控必選豚三拼餐盒,,258,供應中
18,9,在家追肉,老饕爆磅助眼餐盒,,368,供應中
18,10,在家追肉,炙燒沙朗牛拼碳式炸雞餐盒,,238,供應中
18,11,在家追肉,秘製昇龍豚拼碳式炸雞餐盒,,218,供應中
18,12,在家追肉,火燒厚籽豬排沙拉,,298,供應中
18,13,在家追肉,炙燒雞腿沙拉,,258,供應中
18,14,在家追肉,沙朗牛炙燒丼握便當 單個,,99,供應中
18,15,在家追肉,沙朗牛炙燒丼握便當 2個,,178,供應中
18,16,在家追肉,泡菜起司雞握便當 單個,,99,供應中
18,17,在家追肉,泡菜起司雞握便當 2個,,178,供應中
18,18,嘴還有點饞,韓式炸雞,,138,供應中
18,19,嘴還有點饞,韓式泡菜,,35,供應中
18,20,嘴還有點饞,經典沙拉,,38,供應中
18,21,嘴還有點饞,白飯,,25,供應中
18,22,嘴還有點饞,精選湯品,,30,供應中
18,23,嘴還有點饞,巧克力布朗尼,,48,供應中
18,24,清涼好冰友,優酪思果乳飲料,,35,供應中
18,25,清涼好冰友,黄金烏龍茶,,30,供應中
19,1,澎派主餐,魚魚雙拼,季節鮮魚 + 鳳螺魚,319,供應中
19,2,澎派主餐,海陸雙拼,梅花豬 + 鳳螺魚,339,供應中
19,3,澎派主餐,豬雞雙拼,雪花豬 + 農場鮮嫩腿肉,349,供應中
19,4,澎派主餐,牛雞雙拼,雪花牛 + 農場鮮嫩腿肉,359,供應中
19,5,澎派主餐,牛豬雙拼,雪花牛 + 雪花豬,369,供應中
19,6,澎派主餐,豪牛加豬,板腱牛 + 雪花豬,399,供應中
19,7,澎派主餐,金賞海陸總匯,雪花牛 + 海鮮拼盤,469,供應中
19,8,尬肉肉,鮮嫩雞腿肉,,339,供應中
19,9,尬肉肉,梅花豬肉,,349,供應中
19,10,尬肉肉,Q皮豬五花,,359,供應中
19,11,尬肉肉,雪花牛肉,,379,供應中
19,12,尬肉肉,紐西蘭小羔羊,,379,供應中
19,13,尬肉肉,板腱牛肉,,399,供應中
19,14,尬肉肉,霜降牛肉,,449,供應中
19,15,尬海鮮,寶島鮮魚,無,289,供應中
19,16,尬海鮮,元氣蝦蛤,無,349,供應中
19,17,尬海鮮,寶島海鮮拚盤,蛤蜊/鮮切魚片/白蘿/蔬菜,369,供應中
19,18,尬海鮮,黑鑽海鮮總匯,蛤蜊/鮮切魚片/黑鑽草蝦/白蘿/蔬菜,459,供應中
19,19,湯底,經典石頭雞湯,,0,供應中
19,20,湯底,爽口鮮菇雞湯,,39,供應中
19,21,湯底,台式沙茶雞湯,,39,供應中
19,22,湯底,濃醇奶香雞湯,,69,供應中
19,23,湯底,蛤蜊絲瓜雞湯,,69,供應中
19,24,湯底,麻辣鍋魂雞湯,,69,供應中
19,25,湯底,剝皮辣椒雞湯,,69,供應中
19,26,湯底,金銀蒜頭蛤蜊雞湯,,69,供應中
19,27,湯底,泰式冬蔭雞湯,,69,供應中
19,28,湯底,台式三杯雞湯,,99,供應中
19,29,副食加購,洗選蛋,,20,供應中
19,30,副食加購,王子麵,,25,供應中
19,31,副食加購,古早味油蔥麵線,,35,供應中
19,32,副食加購,銷魂雞肉飯,,45,供應中
19,33,蔬食火鍋,高纖蔬食鍋,,279,供應中
19,34,套餐加購,尬鍋海鮮拼盤,,168,供應中
19,35,套餐加購,黑鑽海鮮拼盤,,268,供應中
19,36,經典台式熟食,尬個炸蛋,,30,供應中
19,37,經典台式熟食,阿明白糖炸蛋條,,59,供應中
19,38,經典台式熟食,真香鹽酥雞,,109,供應中
19,39,經典台式熟食,主廚特製油蔥雞,,109,供應中
19,40,肉品,鮮嫩雞腿肉,,129,供應中
19,41,肉品,梅花豬肉,,149,供應中
19,42,肉品,Q皮豬五花,,149,供應中
19,43,肉品,雪花牛肉,,169,供應中
19,44,肉品,板腱牛肉,,179,供應中
19,45,肉品,霜降牛肉,,199,供應中
19,46,單品,香菇貢丸,,39,供應中
19,47,單品,當心爆漿起司球,,49,供應中
19,48,單品,芋香貢丸,,49,供應中
19,49,單品,丸在一起,,59,供應中
19,50,單品,芝士蝦堡,,59,供應中
19,51,單品,小農牧場牛肉貢丸,,59,供應中
19,52,單品,鮮切魚片 (8片),,79,供應中
19,53,單品,淡菜 (2顆),,79,供應中
19,54,單品,鮮蝦 (6尾),,79,供應中
19,55,單品,蛤蜊 (8顆),,79,供應中
19,56,單品,黑鑽大草蝦,,199,供應中
19,57,飲品,金牌台灣啤酒,,55,供應中
20,1,套餐,超值雞豚嚮-成人  ,,598,供應中
20,2,套餐,超值雞豚嚮-兒童/銀髮  ,,398,供應中
20,3,套餐,超值雞豚嚮-幼兒  ,,199,供應中
20,4,套餐,好想涮牛肉-成人  ,,698,供應中
20,5,套餐,好想涮牛肉-兒童/銀髮  ,,498,供應中
20,6,套餐,好想涮牛肉-幼兒  ,,199,供應中
20,7,套餐,冠軍和牛嚮-成人  ,,798,供應中
20,8,套餐,冠軍和牛嚮-兒童/銀髮  ,,598,供應中
20,9,套餐,冠軍和牛嚮-幼兒  ,,199,供應中
20,10,套餐,海陸頂級嚮-成人  ,,998,供應中
20,11,套餐,海陸頂級嚮-兒童/銀髮  ,,798,供應中
20,12,套餐,海陸頂級嚮-幼兒  ,,199,供應中
20,13,套餐,極奢A5和牛嚮-成人  ,,1580,供應中
20,14,套餐,極奢A5和牛嚮-兒童/銀髮  ,,1380,供應中
20,15,套餐,極奢A5和牛嚮-幼兒  ,,199,供應中
20,16,湯底,嚮辣和牛油麻辣湯,,0,供應中
20,17,湯底,黃金鮮牛湯,,0,供應中
20,18,湯底,蒜香老母雞湯,,0,供應中
20,19,湯底,養顏番茄湯,,0,供應中
20,20,湯底,蕈菇蔬菜湯,,0,供應中
20,21,肉類加點,日本極奢A5和牛,,459,供應中
20,22,肉類加點,日本F1國產牛,,399,供應中
20,23,肉類加點,濕式熟成冷藏牛,,399,供應中
21,1,套餐,阪前和牛套餐,含先付、湯品、海鮮、季節時蔬、肉料理、炒飯、甜點,1880,供應中
21,2,先付,炙燒和牛玉味噌,,160,供應中
21,3,先付,松葉蟹山藥冷豆腐,,160,供應中
21,4,湯品,和牛清湯,,160,供應中
21,5,湯品,秋旬鮮魚湯,,160,供應中
21,6,湯品,時令湯品,,160,供應中
21,7,海鮮,龍蝦二吃｜半隻,,680,供應中
21,8,海鮮,酒蒸鮑魚地瓜燒,,460,供應中
21,9,海鮮,蟹膏墨雲干貝,,280,供應中
21,10,海鮮,香煎時令鮮魚,,560,供應中
21,11,季節時蔬,季節時蔬,,120,供應中
21,12,肉料理,日本A5黑毛和牛,,760,供應中
21,13,肉料理,澳洲M8-9和牛名物三品,,560,供應中
21,14,肉料理,伊比利豬名物三品,,760,供應中
21,15,肉料理,熟成櫻桃鴨胸,,560,供應中
21,16,炒飯,松露野薑和牛炒飯,,280,供應中
21,17,甜點,鹿兒島焙茶蕨餅,,160,供應中
21,18,甜點,沖繩黑糖黃豆冰,,160,供應中
21,19,單杯酒,奧之松金紋清酒（壺 冰/熱）,,280,供應中
21,20,單杯酒,加賀鶴梅酒,,260,供應中
21,21,單杯酒,月山月柚K.粕取燒酎柚子酒,,260,供應中
21,22,單杯酒,星夜酒莊卡本內梅洛紅葡萄酒,,220,供應中
21,23,單杯酒,鑑賞家酒莊拓克諾夏多內白葡萄酒,,180,供應中
21,24,單杯酒,日本農園蘋果氣泡酒,,160,供應中
21,25,單杯酒,Orion 啤酒,,180,供應中
21,26,單杯酒,三得利頂級啤酒,,180,供應中
21,27,單杯酒,越後白啤酒（500ml/瓶）,,280,供應中
21,28,日本酒,獺祭二割三分純米大吟釀,,2280,供應中
21,29,日本酒,芳純粹純米大吟釀,,1680,供應中
21,30,日本酒,七賢純米生酒,,1180,供應中
21,31,日本酒,賀茂鶴一滴入魂純米吟釀,,1080,供應中
21,32,日本酒,小西冷榨大吟釀金,,980,供應中
21,33,日本酒,浜福鶴備前雄町大吟釀,,980,供應中
21,34,日本酒,白鶴淡雪氣泡清酒,,680,供應中
21,35,氣泡酒,Bodegas Ruiz Torres Sierra de Guadalupe Cava Sec （西班牙）,,980,供應中
21,36,白酒,Corryton Burge 5th Australian Chardonnay （澳洲 巴羅莎河谷）,,1080,供應中
21,37,白酒,Montes Classic Sauvignon Blanc （智利 中央谷地）,,1480,供應中
21,38,紅酒,Vicomte Roger Merlot Syrah Igp Pays Doc （法國）,,1280,供應中
21,39,紅酒,M. Chapoutier Bila Haut Côtes du Roussillon Village Rouge （法國）,,1280,供應中
21,40,紅酒,"Domaine Gardiés Côtes du Roussillon ""Mas Las Cabes"" Rouge （法國）",,1680,供應中
21,41,甜白酒,Künstler Estate Riesling （德國 萊茵高）,,1380,供應中
21,42,飲品,木村完熟白桃汽水,,170,供應中
21,43,飲品,日本青森蘋果汁,,120,供應中
21,44,飲品,Coca-Cola 可口可樂,,120,供應中
21,45,飲品,Vichy Catalan 氣泡礦泉水,,120,供應中
21,46,飲品,Lauretana 天然冰河水,,120,供應中
23,1,套餐,法蘭克牛排海陸套餐,含季節鮮魚+香煎白蝦,488,供應中
23,2,套餐,沙朗牛排海陸套餐,含季節鮮魚+香煎白蝦,498,供應中
23,3,套餐,菲力牛排海陸套餐,含季節鮮魚+香煎白蝦,528,供應中
23,4,套餐,原塊牛排海陸套餐,含季節鮮魚+香煎白蝦,458,供應中
23,5,套餐,香酥雞腿排海陸套餐,含季節鮮魚+香煎白蝦,408,供應中
23,6,套餐,嫩煎雪花豚海陸套餐,含季節鮮魚+香煎白蝦,408,供應中
23,7,套餐,法蘭克牛排 + 香酥雞腿排雙人海陸套餐,含季節鮮魚+香煎白蝦+扇貝,868,供應中
23,8,套餐,原塊牛排 + 香酥雞腿排雙人海陸套餐,含季節鮮魚+香煎白蝦+扇貝,798,供應中
23,9,套餐,菲力牛排 + 香酥雞腿排雙人海陸套餐,含季節鮮魚+香煎白蝦+干貝,968,供應中
23,10,套餐,菲力牛排 + 法蘭克牛排雙人海陸套餐,含季節鮮魚+香煎白蝦+干貝,1098,供應中
23,11,套餐,沙朗牛排,,408,供應中
23,12,套餐,法蘭克牛排,,398,供應中
23,13,套餐,激量法蘭克牛排,,468,供應中
23,14,套餐,菲力牛排,,438,供應中
23,15,套餐,原塊牛排,,368,供應中
23,16,套餐,香酥雞腿排,,318,供應中
23,17,套餐,嫩煎雪花豚,,318,供應中
23,18,套餐,時令海鮮總匯,,368,供應中
23,19,套餐,平日超值套餐-豬,醬炒梅花豬肉+蔥蛋,288,供應中
23,20,套餐,平日超值套餐-牛,醬炒雪花牛肉+蔥蛋,288,供應中
23,21,特色單點,台味蘿蔔糕,,58,供應中
23,22,特色單點,海鮮炒泡麵,,88,供應中
23,23,特色單點,蒜香金沙豆腐,,88,供應中
23,24,特色單點,起司奶油玉米,,58,供應中
23,25,特色單點,蔥絲起司蛋捲,,78,供應中
23,26,特色單點,金沙杏鮑菇,,68,供應中
23,27,特色單點,椒麻豆皮,,68,供應中
23,28,特色單點,極鮮海味蛋捲,,88,供應中
23,29,特色單點,香煎日本北海道干貝,,98,供應中
23,30,特色單點,塔香鹽酥雞,,128,供應中
23,31,特色單點,香煎比目魚,,128,供應中
23,32,特色單點,鹽燒扇貝,,108,供應中
23,33,特色單點,香煎大蝦,,128,供應中
24,1,套餐,金嘟好小豬雙人套餐,含肉品、沙拉、副食*3,998,供應中
24,2,套餐,金多肉小豬雙人套餐,含肉品、沙拉、副食*3,1198,供應中
24,3,套餐,金多肉小豬三人套餐,含肉品、沙拉、副食*4,1798,供應中
24,4,套餐,金咕棒牛豬雙人套餐,含肉品、沙拉、副食*3,1398,供應中
24,5,套餐,金咕棒牛豬三人套餐,含肉品、沙拉、副食*4,2098,供應中
24,6,套餐,金大發牛豬雙人套餐,含肉品、沙拉、副食*3,1598,供應中
24,7,套餐,金大發牛豬三人套餐,含肉品、沙拉、副食*4,2398,供應中
24,8,肉品單點,無骨雞腿,,160,供應中
24,9,肉品單點,啤波跳豬皮,,220,供應中
24,10,肉品單點,國產豬五花,,260,供應中
24,11,肉品單點,嚴選豬梅花,,260,供應中
24,12,肉品單點,松阪豬,,300,供應中
24,13,肉品單點,特選牛腹肉,,300,供應中
24,14,肉品單點,秘製韓醬牛板腱,,480,供應中
24,15,套餐副食,韓式泡菜豆腐鍋,,0,供應中
24,16,套餐副食,歐巴部隊鍋,,0,供應中
24,17,套餐副食,海鮮椒豆腐鍋,,0,供應中
24,18,套餐副食,辣炒咬咬年糕,,0,供應中
24,19,套餐副食,經典泡菜煎餅,,0,供應中
24,20,套餐副食,大發海鮮煎餅,,0,供應中
24,21,套餐副食,爆炸玉米蒸蛋,,0,供應中
24,22,套餐副食,濃郁黑胡椒拌麵,,0,供應中
24,23,套餐副食,海苔芝麻拌飯,,0,供應中
24,24,套餐副食,五色糯糯拌飯,,0,供應中
24,25,韓系飲料,可樂,,40,供應中
24,26,韓系飲料,雪碧,,40,供應中
24,27,韓系飲料,水梨汁,,60,供應中
24,28,韓系飲料,葡萄汁,,60,供應中
24,29,韓系飲料,優格氣泡飲,,60,供應中
24,30,韓系飲料,Lotte優格冰沙,,69,供應中
24,31,韓系飲料,香蕉牛奶,,70,供應中
24,32,醉韓酒單,CASS啤酒,,160,供應中
24,33,醉韓酒單,真露復古風燒酒,,220,供應中
24,34,醉韓酒單,梅子燒酒,,250,供應中
24,35,醉韓酒單,青葡萄燒酒,,250,供應中
24,36,醉韓酒單,水蜜桃馬格利,,280,供應中
